duration,protocol_type,service,src_bytes,dst_bytes,flag,wrong_fragment,hot,failed_logins,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,label
27.7333,0,3,1289.1466,4534.6771,0,0.0,0.0,0.0,13,13,0.8952,0.1452,168,0.7967,0
2.3968,0,1,271.7144,726.3645,0,0.0,2.0,2.0,143,74,0.9905,0.0257,51,0.7153,3
0.5315,0,0,8.7764,23.6317,1,0.0,0.0,0.0,238,5,0.0532,0.9048,5,0.1849,2
0.827,1,3,18.0924,10.8023,2,0.0,0.0,0.0,159,6,0.2389,0.8175,20,0.0655,2
1.4192,0,0,210.8888,2625.8847,0,0.0,0.0,0.0,9,10,0.8173,0.0689,254,0.7209,0
0.8774,0,1,524.901,332.6475,0,0.0,2.0,3.0,32,107,0.928,0.068,149,0.7743,3
0.303,0,3,30.947,29.6363,1,0.0,0.0,0.0,273,10,0.1819,0.8446,8,0.0881,2
4.6713,0,2,166.3812,484.9566,0,0.0,2.0,5.0,137,116,0.9823,0.041,45,0.8364,3
0.0239,0,1,56.9805,13.0835,2,0.0,0.0,0.0,112,2,0.1025,0.9975,22,0.048,2
0.3874,0,1,543.8461,365.1435,0,0.0,3.0,4.0,90,42,0.9958,0.0421,54,0.7576,3
6.0951,0,1,585.7828,517.8949,2,0.0,2.0,2.0,81,51,0.9984,0.0623,66,0.9232,3
1.0648,0,0,50.4645,7.6806,1,0.0,0.0,0.0,207,9,0.1601,0.8078,21,0.0732,2
0.8908,0,0,41.4514,1.7,2,0.0,0.0,0.0,88,5,0.0244,0.952,18,0.1398,2
0.1158,1,0,63.992,5.4989,1,0.0,0.0,0.0,206,4,0.1604,0.8773,3,0.0409,2
0.1278,0,3,17.1679,13.0806,1,0.0,0.0,0.0,297,11,0.1086,0.7536,9,0.0539,2
3.1647,0,1,293.5763,647.6736,0,0.0,4.0,7.0,36,107,0.8219,0.0036,112,0.9009,3
0.069,0,4,62.5805,23.2099,0,0.0,0.0,0.0,174,5,0.1975,0.8341,15,0.0287,2
0.0671,0,3,15.8751,3.1969,1,0.0,0.0,0.0,308,361,0.9716,0.041,21,0.3713,1
0.6534,0,0,61.934,17.3297,1,0.0,0.0,0.0,177,10,0.1447,0.8802,6,0.0962,2
1.3355,0,2,204.2138,577.7124,0,0.0,5.0,5.0,114,45,0.9061,0.0052,60,0.9245,3
0.0023,0,3,45.1259,9.4812,1,0.0,0.0,0.0,416,507,0.8892,0.092,19,0.3836,1
0.2333,0,0,61.125,10.0334,1,0.0,0.0,0.0,258,3,0.0698,0.9619,23,0.0329,2
1.4946,0,1,479.94,462.5193,0,0.0,3.0,5.0,86,100,0.9488,0.0892,51,0.747,3
0.1267,0,0,136.9084,3.8829,1,0.0,0.0,0.0,313,464,0.8602,0.0197,31,0.1437,1
0.3261,0,0,150.7172,8.6569,2,0.0,0.0,0.0,310,227,0.893,0.0395,36,0.3501,1
0.3741,1,2,9.0947,12.2458,1,0.0,0.0,0.0,219,3,0.0365,0.9177,15,0.1176,2
2.0788,0,0,311.9479,2273.2502,1,0.0,0.0,0.0,9,10,0.8072,0.0019,117,0.915,0
0.9775,1,4,37.5625,16.1903,2,0.0,0.0,0.0,133,13,0.2073,0.9701,13,0.041,2
0.0561,0,5,8.1719,2.3575,3,0.0,0.0,0.0,230,14,0.101,0.9458,10,0.1465,2
14.0726,0,2,563.0746,1272.0802,0,0.0,0.0,0.0,12,17,0.8339,0.0818,156,0.8077,0
1.0132,0,3,15.3576,10.7722,0,0.0,0.0,0.0,210,2,0.2029,0.8765,24,0.0765,2
1.7815,0,2,439.0908,452.5167,0,0.0,4.0,4.0,99,136,0.9452,0.0561,89,0.9484,3
0.8065,0,2,22.0735,16.3093,1,0.0,0.0,0.0,160,7,0.1501,0.8118,1,0.0124,2
1.1603,0,1,560.7832,724.6772,0,0.0,1.0,7.0,126,70,0.9241,0.0481,109,0.8646,3
2.6174,0,1,536.7704,715.234,1,0.0,3.0,5.0,30,99,0.8302,0.05,42,0.9076,3
3.3863,0,0,241.403,4534.5402,0,0.0,0.0,0.0,13,6,0.9356,0.0731,115,0.7426,0
6.9751,0,4,694.1465,4267.1944,0,0.0,0.0,0.0,10,12,0.825,0.1457,237,0.9658,0
24.6724,0,1,674.2876,606.7668,0,0.0,0.0,0.0,7,6,0.8714,0.0869,149,0.7736,0
0.4854,0,0,59.3037,4.6222,1,0.0,0.0,0.0,254,448,0.9106,0.0014,18,0.243,1
1.8557,0,1,164.6735,763.8196,0,0.0,4.0,5.0,93,56,0.9197,0.0434,111,0.669,3
0.0657,1,4,41.7583,7.0891,2,0.0,0.0,0.0,224,6,0.0482,0.8103,8,0.1706,2
0.7872,1,1,53.4199,15.4181,0,0.0,0.0,0.0,232,3,0.1488,0.9817,20,0.0808,2
11.6212,0,0,1291.686,7893.7213,0,0.0,0.0,0.0,11,14,0.7658,0.0454,109,0.7745,0
0.451,0,0,22.0152,3.3117,2,0.0,0.0,0.0,371,510,0.9195,0.0035,30,0.2439,1
25.28,0,0,548.1001,1874.4331,0,0.0,0.0,0.0,13,15,0.8157,0.0978,80,0.8952,0
1.3029,0,1,474.4962,674.3964,0,0.0,5.0,6.0,147,45,0.8175,0.0283,52,0.7655,3
0.5048,0,1,510.6036,554.2523,0,0.0,5.0,7.0,93,40,0.9591,0.0042,113,0.7321,3
0.4444,0,3,124.4084,8.8853,1,1.0,0.0,0.0,304,214,0.8664,0.0084,29,0.2699,1
0.3796,0,0,96.4412,1.554,1,0.0,0.0,0.0,491,291,0.9337,0.0011,33,0.1863,1
42.1303,2,5,811.5965,4758.961,0,0.0,0.0,0.0,15,10,0.8372,0.1226,50,0.816,0
4.3309,0,3,1132.5389,3764.1229,3,0.0,0.0,0.0,12,13,0.9062,0.1002,218,0.9382,0
0.8574,1,5,50.3934,0.9129,2,0.0,0.0,0.0,248,13,0.0153,0.8151,21,0.177,2
0.9596,2,0,13.0586,24.9371,2,0.0,0.0,0.0,129,4,0.2172,0.8471,24,0.0862,2
2.2038,1,0,816.3157,2619.1174,0,0.0,0.0,0.0,13,9,0.9259,0.0304,179,0.7406,0
6.4297,0,4,1234.8334,5643.1473,0,0.0,0.0,0.0,16,6,0.9165,0.0971,51,0.7141,0
4.2632,0,0,3419.2011,5275.1732,0,0.0,0.0,0.0,17,5,0.8446,0.0312,253,0.9238,0
1.2382,0,1,512.7143,297.9191,0,0.0,5.0,6.0,72,31,0.8655,0.0691,78,0.8361,3
0.3292,0,0,115.9067,0.0905,1,0.0,0.0,0.0,286,336,0.9315,0.0759,25,0.2672,1
0.1462,1,3,54.7061,23.4447,2,0.0,0.0,0.0,128,3,0.0735,0.7852,5,0.0329,2
37.4027,1,3,1392.756,3069.6345,1,0.0,0.0,0.0,13,10,0.8814,0.1399,61,0.782,0
1.046,1,2,61.6138,17.8612,3,0.0,0.0,0.0,93,6,0.1259,0.9147,14,0.1174,2
0.0358,1,0,27.3789,0.0447,1,0.0,0.0,0.0,252,407,0.9222,0.0962,31,0.3584,1
70.3183,0,0,955.7839,12526.9609,0,0.0,0.0,0.0,15,8,0.9018,0.0341,233,0.9741,0
0.3205,1,3,24.484,15.7479,1,0.0,0.0,0.0,95,11,0.112,0.8139,14,0.1009,2
0.1454,0,3,54.6133,20.5127,1,0.0,0.0,0.0,261,8,0.1585,0.888,9,0.0758,2
0.435,0,0,8.4349,2.987,1,0.0,0.0,0.0,307,498,0.9918,0.0402,16,0.1856,1
7.9823,0,5,564.3756,1905.8759,2,0.0,0.0,0.0,13,10,0.9585,0.0528,218,0.8471,0
0.5887,0,4,30.9119,15.4554,1,0.0,0.0,0.0,123,4,0.0255,0.8399,18,0.0921,2
0.4259,0,0,217.2884,5.9557,0,0.0,0.0,0.0,334,429,0.885,0.06,34,0.2351,1
0.0949,2,1,22.1637,27.7945,1,0.0,0.0,0.0,93,3,0.1745,0.9192,21,0.1723,2
0.3949,1,2,12.9587,17.0907,2,0.0,0.0,0.0,299,10,0.1296,0.9945,14,0.0968,2
0.3727,0,0,23.7389,24.1346,2,0.0,0.0,0.0,114,12,0.165,0.8556,17,0.1721,2
20.8522,0,1,857.4716,1867.2419,0,0.0,0.0,0.0,13,14,0.8945,0.1498,226,0.7726,0
1.2291,0,1,170.8793,643.0297,1,0.0,3.0,2.0,85,30,0.8569,0.0107,197,0.8751,3
9.1332,0,3,180.5056,547.7273,0,0.0,0.0,0.0,16,10,0.9623,0.1032,119,0.9335,0
0.9221,1,1,32.8472,0.0663,1,0.0,0.0,0.0,161,14,0.2183,0.8896,22,0.1847,2
0.306,0,0,15.4277,3.1707,1,1.0,0.0,0.0,383,250,0.9672,0.0861,14,0.1737,1
24.3154,0,0,713.6366,935.2346,0,0.0,0.0,0.0,9,8,0.8309,0.0602,208,0.7845,0
0.0226,1,0,2.1978,6.2331,1,0.0,0.0,0.0,398,454,0.8672,0.0596,8,0.1038,1
0.8579,2,2,55.2931,21.6037,2,0.0,0.0,0.0,206,11,0.0346,0.8974,22,0.0107,2
0.4866,0,3,248.8352,2.5418,1,0.0,0.0,0.0,341,382,0.8981,0.0708,32,0.3231,1
0.2195,0,3,20.2498,21.2232,1,0.0,0.0,0.0,241,11,0.0264,0.9172,5,0.1912,2
0.9127,0,1,19.1273,17.4032,1,0.0,0.0,0.0,97,7,0.0476,0.9355,8,0.0724,2
11.5047,0,3,783.4417,11452.6422,0,0.0,0.0,0.0,15,8,0.916,0.128,200,0.8414,0
0.0177,0,2,16.826,14.755,2,0.0,0.0,0.0,105,10,0.0225,0.7845,3,0.189,2
6.629,0,1,179.0165,355.3906,1,0.0,2.0,3.0,131,133,0.9677,0.0427,72,0.7062,3
0.0622,0,1,12.8785,11.6311,1,0.0,0.0,0.0,166,2,0.2296,0.7847,16,0.0573,2
2.7182,0,1,495.0593,211.5472,2,0.0,3.0,3.0,61,69,0.9147,0.0186,148,0.9088,3
0.3951,0,0,28.9535,1.6253,1,0.0,0.0,0.0,438,447,0.9231,0.0343,22,0.1808,1
0.496,0,5,77.417,8.2945,1,0.0,0.0,0.0,284,363,0.9246,0.0332,40,0.3069,1
1.1685,0,1,5.7878,15.1021,2,0.0,0.0,0.0,285,11,0.0561,0.9856,6,0.0926,2
3.7186,0,1,212.3468,702.1,0,0.0,3.0,7.0,87,26,0.9256,0.0629,153,0.9331,3
0.0929,1,3,93.064,7.6626,1,0.0,0.0,0.0,302,383,0.8711,0.0636,33,0.1548,1
0.3211,0,3,96.2413,8.4277,1,0.0,0.0,0.0,308,264,0.9202,0.0835,46,0.1391,1
0.3995,0,0,30.6849,0.4295,1,0.0,0.0,0.0,390,324,0.8861,0.0637,2,0.1581,1
0.643,2,1,23.1496,30.472,2,0.0,0.0,0.0,84,7,0.1662,0.7885,4,0.1517,2
1.1235,1,0,909.3645,2520.6235,0,0.0,0.0,0.0,11,7,0.914,0.0131,244,0.9453,0
0.2101,2,3,35.2413,24.6136,2,0.0,0.0,0.0,83,6,0.058,0.9802,10,0.1623,2
0.1029,0,0,56.8727,3.6227,2,0.0,0.0,0.0,411,226,0.855,0.0355,33,0.3847,1
0.0205,0,0,21.8893,1.2217,1,0.0,0.0,0.0,355,205,0.9243,0.0062,47,0.1689,1
0.8931,0,4,2.7507,3.4419,1,0.0,0.0,0.0,163,2,0.1665,0.8304,5,0.1197,2
0.3475,1,0,55.4124,22.0519,1,0.0,0.0,0.0,185,5,0.1772,0.9179,11,0.0904,2
17.2399,0,5,1512.7164,4219.0799,0,0.0,0.0,0.0,11,7,0.7741,0.0419,148,0.8418,0
8.8072,0,1,151.7194,347.5086,0,0.0,4.0,2.0,130,81,0.9128,0.0784,126,0.9141,3
0.9312,0,1,415.5931,414.7953,0,0.0,4.0,7.0,90,87,0.9302,0.0507,92,0.87,3
0.1743,1,0,182.063,4.9593,1,0.0,0.0,0.0,325,442,0.9399,0.003,48,0.3998,1
0.0594,0,0,61.5946,6.7402,1,0.0,0.0,0.0,309,462,0.9229,0.0291,37,0.1399,1
0.3455,1,4,10.8347,29.3274,0,0.0,0.0,0.0,145,11,0.2233,0.9061,18,0.1317,2
0.2059,0,3,19.3958,6.4762,1,0.0,0.0,0.0,487,405,0.8739,0.0277,23,0.1121,1
0.8378,2,4,13.6839,30.7906,2,0.0,0.0,0.0,208,11,0.1447,0.9873,5,0.1532,2
0.444,1,3,72.1177,9.5457,2,0.0,0.0,0.0,321,254,0.8958,0.0672,1,0.2041,1
16.3905,0,5,726.7753,2334.3891,0,0.0,0.0,0.0,16,10,0.9704,0.0306,101,0.8653,0
9.9274,0,1,178.345,518.9596,0,0.0,4.0,6.0,137,102,0.848,0.0947,178,0.9297,3
3.885,0,1,151.6802,430.9084,1,0.0,5.0,5.0,120,100,0.8902,0.0742,116,0.7947,3
1.5807,0,1,561.4078,756.2992,0,0.0,5.0,5.0,99,137,0.9213,0.0685,166,0.7035,3
2.4139,1,0,435.338,3547.9952,0,0.0,0.0,0.0,16,10,0.9784,0.0859,247,0.9837,0
4.2207,0,1,453.0213,641.2669,0,0.0,5.0,3.0,57,80,0.8888,0.0518,74,0.6936,3
5.8402,1,0,560.8249,2606.9919,0,0.0,0.0,0.0,10,6,0.8179,0.083,214,0.7527,0
0.2814,0,0,11.6871,7.2214,1,0.0,0.0,0.0,320,210,0.8603,0.0165,9,0.3304,1
9.4882,0,1,446.2818,662.5559,0,0.0,2.0,4.0,55,106,0.9345,0.032,65,0.895,3
0.23,2,0,59.0703,9.0057,1,0.0,0.0,0.0,270,447,0.9446,0.0761,11,0.1848,1
37.4881,0,4,1283.2726,4399.6785,0,0.0,0.0,0.0,11,12,0.7927,0.1038,240,0.7516,0
0.8857,0,3,2.1222,3.744,2,0.0,0.0,0.0,91,1,0.2307,0.8427,8,0.1028,2
0.9208,2,2,48.1991,28.315,2,0.0,0.0,0.0,241,6,0.1156,0.7571,16,0.108,2
0.8104,1,1,46.0962,10.9924,2,0.0,0.0,0.0,226,13,0.2087,0.7737,12,0.1705,2
0.3914,0,0,96.3106,6.2463,1,0.0,0.0,0.0,434,252,0.9853,0.0376,2,0.3328,1
15.6307,0,2,398.7559,391.4478,0,0.0,2.0,3.0,123,104,0.9132,0.0455,63,0.7995,3
0.2937,0,3,122.4612,9.6811,0,0.0,0.0,0.0,336,325,0.945,0.0389,12,0.2346,1
4.2643,0,0,1959.3811,1147.0465,0,0.0,0.0,0.0,17,12,0.7608,0.0779,116,0.7044,0
0.4456,0,0,54.4495,15.3362,2,0.0,0.0,0.0,182,4,0.0375,0.9673,17,0.0625,2
0.2757,0,5,229.8214,0.7575,1,0.0,0.0,0.0,467,232,0.9344,0.0004,17,0.1784,1
0.0042,0,0,35.7639,3.515,3,1.0,0.0,0.0,351,373,0.9796,0.0523,36,0.2081,1
5.2802,0,0,816.6744,4881.7173,0,0.0,0.0,0.0,12,16,0.8924,0.0683,232,0.8578,0
0.0024,0,0,128.3913,9.4836,1,0.0,0.0,0.0,484,398,0.9578,0.0295,10,0.3636,1
6.6311,0,0,1139.2394,3671.9875,0,0.0,0.0,0.0,11,7,0.9354,0.1054,169,0.7273,0
8.3519,1,0,1958.3967,1550.6236,0,0.0,0.0,0.0,9,12,0.8257,0.0799,149,0.7413,0
3.3545,0,0,1202.1483,3752.5613,0,0.0,0.0,0.0,13,18,0.9202,0.116,93,0.994,0
6.3255,0,1,538.3154,321.8979,0,0.0,5.0,7.0,79,75,0.9714,0.0799,174,0.6528,3
0.5069,0,1,251.3208,745.5845,1,0.0,2.0,3.0,40,63,0.9481,0.0985,161,0.9262,3
0.1416,0,0,64.3668,1.5836,1,0.0,0.0,0.0,367,471,0.9617,0.003,8,0.1336,1
0.6619,0,0,966.9802,3867.6033,0,0.0,0.0,0.0,20,15,0.7776,0.0961,54,0.7901,0
3.9083,0,1,539.3311,280.6991,0,0.0,1.0,3.0,105,120,0.9856,0.0725,108,0.6026,3
0.1284,0,0,34.2239,9.0759,1,3.0,0.0,0.0,422,311,0.8815,0.0447,37,0.2044,1
38.6002,0,2,1684.6056,4551.6657,0,0.0,0.0,0.0,10,12,0.8871,0.085,131,0.8671,0
1.0711,1,0,657.5623,2476.1784,0,0.0,0.0,0.0,16,12,0.9385,0.1489,237,0.975,0
0.0037,0,0,33.756,5.8686,1,0.0,0.0,0.0,277,256,0.9742,0.0346,17,0.3688,1
1.7368,0,2,500.4777,678.9963,0,0.0,4.0,4.0,91,34,0.955,0.0665,87,0.6577,3
11.8427,1,1,2433.9247,2893.8062,0,0.0,0.0,0.0,13,8,0.7759,0.1482,85,0.9055,0
2.4995,1,0,539.1702,2008.0556,0,0.0,0.0,0.0,15,10,0.9603,0.093,196,0.7009,0
1.0588,2,1,49.6568,25.1805,2,0.0,0.0,0.0,145,4,0.2069,0.8708,23,0.1637,2
4.9419,0,1,266.5424,392.5435,0,0.0,4.0,4.0,137,28,0.9123,0.0336,161,0.6341,3
11.6949,1,1,298.1496,3678.6421,0,0.0,0.0,0.0,10,9,0.7564,0.0001,69,0.8532,0
0.208,0,0,43.4329,4.5046,1,0.0,0.0,0.0,253,492,0.8569,0.0533,13,0.3136,1
0.8459,0,3,2053.8547,5402.8141,0,0.0,0.0,0.0,18,12,0.9329,0.0034,179,0.8066,0
0.5074,0,3,40.9692,28.1923,2,0.0,0.0,0.0,139,2,0.0141,0.9158,15,0.1506,2
1.0723,0,0,11.43,16.1228,2,0.0,0.0,0.0,269,1,0.156,0.8652,7,0.1216,2
0.1815,0,0,51.7229,5.5484,2,0.0,0.0,0.0,330,439,0.8643,0.0119,4,0.2173,1
0.3284,0,0,50.4544,29.077,1,0.0,0.0,0.0,177,11,0.1946,0.7857,14,0.1497,2
0.7776,0,1,577.7234,586.6181,0,0.0,2.0,3.0,88,85,0.9417,0.0112,108,0.8958,3
3.2177,0,4,479.8835,6319.193,0,0.0,0.0,0.0,16,11,0.8069,0.0608,137,0.877,0
44.7935,0,4,196.344,3675.8986,0,0.0,0.0,0.0,11,8,0.8744,0.0624,165,0.7956,0
3.0135,0,1,295.032,795.4173,2,0.0,2.0,7.0,119,39,0.9607,0.0852,114,0.8247,3
10.4722,0,5,729.1356,2270.6796,0,0.0,0.0,0.0,9,8,0.8446,0.0764,108,0.9737,0
5.429,0,1,507.7422,555.7307,1,0.0,1.0,4.0,85,109,0.839,0.038,137,0.7554,3
1.1083,0,1,22.0547,12.9317,1,0.0,0.0,0.0,285,9,0.1365,0.8996,22,0.0318,2
0.4106,0,0,10.319,4.2948,1,0.0,0.0,0.0,506,224,0.8999,0.0494,20,0.1639,1
8.8597,1,4,627.374,1929.2932,0,0.0,0.0,0.0,16,20,0.8868,0.0004,199,0.7396,0
23.3104,0,1,542.9719,2504.8801,0,0.0,0.0,0.0,11,14,0.9019,0.1005,180,0.7194,0
6.4644,0,1,435.1185,759.5879,0,0.0,2.0,7.0,105,69,0.8582,0.0143,119,0.8106,3
3.5621,0,1,576.2721,796.7059,1,0.0,3.0,7.0,125,88,0.8176,0.0798,113,0.6732,3
0.0258,0,0,144.978,7.6708,1,0.0,0.0,0.0,481,464,0.9337,0.0131,14,0.1411,1
0.271,0,0,109.3954,1.2751,1,0.0,0.0,0.0,362,483,0.913,0.078,14,0.3555,1
0.7917,0,2,29.5388,4.8608,0,0.0,0.0,0.0,128,9,0.0908,0.7586,20,0.0751,2
0.1456,0,3,69.3437,2.7943,2,0.0,0.0,0.0,429,355,0.9141,0.044,11,0.2703,1
10.3531,0,0,1700.6975,2744.2829,0,0.0,0.0,0.0,14,10,0.8815,0.0942,187,0.7051,0
10.2246,2,5,785.9154,3888.945,0,0.0,0.0,0.0,7,18,0.7632,0.1455,77,0.8149,0
1.1235,2,0,23.1564,12.7756,2,0.0,0.0,0.0,259,7,0.0355,0.7638,17,0.0296,2
1.1111,0,2,46.195,23.1542,2,0.0,0.0,0.0,120,11,0.0299,0.825,7,0.0155,2
1.0462,0,3,50.1144,21.7197,0,0.0,0.0,0.0,143,1,0.1714,0.8009,24,0.02,2
4.7802,0,2,1295.9792,3205.3873,0,0.0,0.0,0.0,8,10,0.7555,0.0741,116,0.8277,0
1.9447,0,4,189.0511,6496.4255,0,0.0,0.0,0.0,13,15,0.8649,0.0283,184,0.92,0
5.4355,0,2,380.1007,411.2264,0,0.0,3.0,6.0,33,127,0.9348,0.0022,89,0.8862,3
0.4229,1,5,21.4487,5.3117,1,0.0,0.0,0.0,502,330,0.9849,0.0729,25,0.3222,1
8.2841,0,1,593.5621,478.497,2,0.0,4.0,3.0,60,138,0.9783,0.0757,196,0.642,3
0.4605,0,4,29.6662,9.7499,3,0.0,0.0,0.0,275,7,0.0806,0.9675,2,0.1599,2
2.6421,0,1,290.8337,357.537,0,0.0,1.0,3.0,103,124,0.9694,0.0528,195,0.6683,3
16.147,0,2,404.0129,2694.7941,0,0.0,0.0,0.0,18,17,0.7839,0.1016,113,0.898,0
0.702,0,1,30.5735,4.8866,2,0.0,0.0,0.0,146,13,0.0623,0.9198,19,0.1093,2
3.0594,0,1,172.1873,300.5225,0,0.0,4.0,4.0,84,56,0.8083,0.0029,41,0.8649,3
1.5174,0,1,324.6134,499.7612,0,0.0,4.0,7.0,136,56,0.9113,0.0051,78,0.8174,3
0.389,0,0,54.0484,5.183,1,0.0,0.0,0.0,438,405,0.9427,0.0975,43,0.2554,1
0.0494,0,1,1.8574,26.2899,2,0.0,0.0,0.0,283,8,0.0739,0.7765,18,0.0602,2
0.5771,1,3,36.6374,19.1337,1,0.0,0.0,0.0,138,2,0.147,0.8345,2,0.1636,2
2.7585,0,2,1326.4665,3306.0003,0,0.0,0.0,0.0,8,10,0.7921,0.0447,54,0.8381,0
0.4253,0,3,122.2886,9.4411,1,0.0,0.0,0.0,312,249,0.8759,0.038,11,0.2292,1
0.801,0,2,17.2474,21.5171,1,0.0,0.0,0.0,182,6,0.0287,0.9563,11,0.0853,2
0.3496,1,1,28.9709,20.3056,2,0.0,0.0,0.0,97,13,0.0122,0.7896,7,0.171,2
0.2906,0,0,26.8515,1.5271,1,0.0,0.0,0.0,400,413,0.863,0.0203,34,0.2792,1
0.6394,1,1,24.8582,28.9216,0,0.0,0.0,0.0,150,14,0.0651,0.9821,4,0.0473,2
3.86,0,0,723.4255,2261.1145,0,0.0,0.0,0.0,15,6,0.9735,0.1002,84,0.9663,0
2.9061,1,3,567.6497,2127.856,0,0.0,0.0,0.0,13,10,0.9338,0.0583,97,0.9762,0
1.0015,0,0,12.7552,14.504,0,0.0,0.0,0.0,229,14,0.0288,0.8519,9,0.1993,2
0.6651,0,5,0.3985,9.0748,2,0.0,0.0,0.0,283,9,0.1525,0.98,21,0.0819,2
0.356,1,0,21.7686,23.8766,2,0.0,0.0,0.0,279,9,0.0794,0.8839,22,0.1317,2
7.8051,0,1,363.7789,594.1551,2,0.0,5.0,7.0,33,117,0.8417,0.0427,173,0.6172,3
0.0668,0,5,75.2544,2.4429,2,0.0,0.0,0.0,275,345,0.9389,0.0682,40,0.1667,1
1.5695,0,1,258.1671,620.8799,2,0.0,5.0,2.0,110,58,0.8656,0.0927,77,0.8951,3
0.2827,0,3,9.9806,3.3267,1,1.0,0.0,0.0,396,294,0.9311,0.045,40,0.2044,1
0.9473,0,0,598.9624,4649.1543,0,0.0,0.0,0.0,10,13,0.7976,0.0494,131,0.7412,0
2.4307,0,0,1530.2941,3589.3235,0,0.0,0.0,0.0,12,13,0.9063,0.0319,151,0.918,0
0.2311,0,1,582.3925,476.4593,2,0.0,5.0,5.0,139,77,0.9826,0.0595,113,0.8987,3
0.1306,0,1,9.8832,29.5863,1,0.0,0.0,0.0,99,9,0.1094,0.8353,18,0.0757,2
0.4799,0,3,21.3976,6.212,1,0.0,0.0,0.0,440,379,0.9844,0.0874,23,0.361,1
17.0351,1,3,421.6796,1241.1052,0,0.0,0.0,0.0,12,10,0.999,0.029,241,0.7184,0
0.1731,0,4,15.8301,4.0932,2,0.0,0.0,0.0,128,3,0.0367,0.9189,19,0.1472,2
24.8934,1,2,805.1924,1177.1929,0,0.0,0.0,0.0,13,17,0.8364,0.1487,230,0.7485,0
0.5177,0,1,31.8522,28.4505,1,0.0,0.0,0.0,199,8,0.1022,0.7582,2,0.1225,2
0.2295,1,2,28.2242,22.5279,2,0.0,0.0,0.0,227,8,0.2231,0.7816,19,0.1499,2
9.236,0,3,685.5864,1722.0595,0,0.0,0.0,0.0,19,8,0.9164,0.1377,253,0.998,0
8.3309,1,0,256.6699,3104.1484,0,0.0,0.0,0.0,15,8,0.8319,0.0254,186,0.7765,0
0.0393,2,0,25.514,7.6363,2,0.0,0.0,0.0,492,332,0.983,0.087,9,0.2368,1
0.1101,0,3,24.8379,27.3714,2,0.0,0.0,0.0,98,5,0.0598,0.7754,19,0.0994,2
33.4443,0,2,440.7779,509.249,2,0.0,1.0,3.0,74,33,0.8973,0.0466,57,0.899,3
8.4706,0,3,442.2071,3765.6113,0,0.0,0.0,0.0,22,4,0.8606,0.0083,185,0.906,0
0.1187,1,0,101.6479,5.5803,1,0.0,0.0,0.0,261,476,0.9847,0.096,35,0.2686,1
0.2574,0,0,40.6494,6.6104,1,1.0,0.0,0.0,390,209,0.8904,0.0453,40,0.3246,1
0.3828,2,0,22.3972,7.285,1,0.0,0.0,0.0,281,290,0.9715,0.0515,3,0.1343,1
0.4429,0,3,31.729,5.8889,1,0.0,0.0,0.0,287,373,0.9201,0.0387,32,0.1667,1
0.5329,0,1,317.8705,383.4972,0,0.0,3.0,6.0,105,107,0.8835,0.0871,101,0.8616,3
47.0265,0,5,1364.3561,7399.1024,1,0.0,0.0,0.0,13,10,0.9909,0.1375,147,0.8479,0
0.3157,0,0,44.7433,3.1281,1,0.0,0.0,0.0,365,375,0.9543,0.0781,20,0.1044,1
8.9093,1,1,572.4956,4634.808,0,0.0,0.0,0.0,11,18,0.9605,0.0502,69,0.8855,0
4.5673,0,2,446.1783,753.4223,0,0.0,2.0,7.0,111,67,0.8907,0.0909,155,0.6322,3
24.3117,0,3,537.9507,2340.0456,0,0.0,0.0,0.0,9,18,0.9831,0.0311,174,0.8738,0
0.558,0,2,181.6086,520.4232,0,0.0,4.0,2.0,119,105,0.9993,0.0766,42,0.939,3
0.2039,0,0,21.3938,3.6585,2,0.0,0.0,0.0,253,409,0.9469,0.0444,25,0.2872,1
51.3253,0,0,821.3813,3128.3615,0,0.0,0.0,0.0,12,9,0.9796,0.0797,64,0.7054,0
0.1775,0,0,88.3785,9.9607,1,0.0,0.0,0.0,296,427,0.9727,0.032,39,0.1749,1
0.2331,0,5,574.6607,6571.5263,0,0.0,0.0,0.0,5,13,0.9172,0.1085,125,0.7106,0
2.0314,0,0,311.1507,5126.6477,0,0.0,0.0,0.0,14,12,0.8864,0.053,86,0.7854,0
0.3907,0,1,14.2792,0.0832,2,0.0,0.0,0.0,199,14,0.1887,0.7932,24,0.1844,2
0.4242,0,3,34.6842,5.4032,1,0.0,0.0,0.0,386,448,0.9319,0.0558,42,0.3994,1
0.9358,1,1,45.7669,28.0002,2,0.0,0.0,0.0,215,5,0.1774,0.9753,5,0.1221,2
0.1061,0,0,83.3416,2.5458,1,0.0,0.0,0.0,322,406,0.9907,0.0863,41,0.1791,1
41.9687,0,2,1692.0756,6485.596,0,0.0,0.0,0.0,20,10,0.9954,0.0117,228,0.8889,0
5.4322,0,1,347.2779,446.2697,0,0.0,4.0,5.0,42,103,0.8758,0.0922,192,0.629,3
1.0672,0,5,32.5135,22.2939,1,0.0,0.0,0.0,170,2,0.1395,0.9509,14,0.1031,2
19.4485,2,3,1586.9967,1582.2333,0,0.0,0.0,0.0,12,10,0.9554,0.1234,214,0.7628,0
0.4015,0,3,248.8648,7.5165,2,3.0,0.0,0.0,264,232,0.8707,0.0065,37,0.3257,1
